DATE,CLOSESPX,OPENSPX,HIGHSPX,LOWSPX,CLOSEVIX,OPENVIX,HIGHVIX,LOWVIX,CLOSETLT,OPENTLT,HIGHTLT,LOWTLT,VOLTLT,CLOSENASDAQ,OPENNASDAQ,HIGHNASDAQ,LOWNASDAQ,OPENXOI,CLOSEXOI,HIGHXOI,LOWXOI
20140918,2011.36,2003.07,2012.34,2003.07,12.03,12.55,12.58,11.98,113.16,113.18,113.48,112.85,1500800.00,4103.09,4084.51,4103.42,4080.82,1629.02,1617.2,1630.31,1614.01
20140919,2010.4,2012.74,2019.26,2006.59,12.11,11.73,12.61,11.52,114.6,113.58,114.68,113.2,2915000.00,4100.1,4113.02,4118.91,4084.45,1623.83,1618.19,1628.15,1618.19
20140922,1994.29,2009.08,2009.08,1991.01,13.69,13.14,13.98,13.13,114.74,114.66,115.04,114.46,1558100.00,4061.24,4091.87,4092.14,4044.99,1611.6,1593.11,1611.78,1589.54
20140923,1982.77,1992.78,1995.41,1982.77,14.93,14.82,14.94,13.83,115.45,114.91,115.46,114.78,1208900.00,4051.58,4045.67,4069.21,4043.26,1593.22,1581.83,1598.71,1580.99
20140924,1998.3,1983.34,1999.79,1978.63,13.27,14.62,14.93,13.24,114.81,115.29,115.55,114.64,1022600.00,4094.32,4055.42,4096.27,4041.72,1580.74,1591.63,1599.38,1570.18
20140925,1965.99,1997.32,1997.32,1965.99,15.64,14.11,16.69,14.03,116.17,115.31,116.18,115.31,1681100.00,4007.82,4079.37,4087.19,4007.63,1586.6,1566.33,1586.64,1566.0
20140926,1982.85,1966.22,1986.37,1966.22,14.85,15.77,15.98,14.31,116.0,116.03,116.28,115.62,1403600.00,4053.72,4016.97,4057.47,4015.03,1565.91,1583.15,1589.43,1563.0
20140929,1977.8,1978.96,1981.28,1964.04,15.98,16.96,17.08,15.45,116.93,117.04,117.16,116.67,1235000.00,4047.18,4009.66,4056.43,4008.58,1565.92,1570.45,1573.68,1556.39
20140930,1972.29,1978.21,1985.17,1968.96,16.31,15.49,16.43,15.18,116.27,116.66,117.04,116.13,1502100.00,4049.45,4054.86,4070.44,4031.7,1570.45,1552.04,1571.15,1544.89
20141001,1946.16,1971.44,1971.44,1941.72,16.71,16.44,17.56,16.08,118.23,116.89,118.26,116.83,2847800.00,3984.74,4043.33,4043.44,3972.91,1552.04,1523.38,1555.63,1518.13
20141002,1946.17,1945.83,1952.32,1926.03,16.16,16.7,17.98,15.9,117.2,117.83,118.2,117.14,1472800.00,3985.87,3984.8,3996.75,3934.94,1518.56,1514.05,1523.07,1487.27
20141003,1967.9,1948.12,1971.19,1948.12,14.55,15.16,15.43,14.44,117.7,117.0,117.77,116.82,1724800.00,4027.31,4004.75,4040.56,3995.81,1515.19,1511.74,1519.01,1500.75
20141006,1964.82,1970.01,1977.84,1958.43,15.46,14.46,15.77,14.05,117.77,117.62,118.19,117.36,885000.00,4016.26,4041.4,4046.71,4004.21,1518.6,1513.89,1527.7,1505.85
20141007,1935.1,1962.36,1962.36,1935.08,17.2,16.18,17.46,15.97,119.36,118.32,119.42,118.18,1755900.00,3958.59,3999.25,4007.94,3958.44,1509.59,1493.34,1521.28,1493.34
20141008,1968.89,1935.55,1970.36,1925.25,15.11,17.35,18.03,14.97,119.39,119.45,119.51,118.52,1861100.00,4041.13,3960.79,4048.79,3938.16,1492.15,1512.56,1513.19,1469.01
20141009,1928.21,1967.68,1967.68,1927.56,18.76,15.64,19.38,15.34,118.87,119.3,119.66,118.79,1691000.00,3969.32,4031.62,4040.54,3965.37,1502.78,1461.57,1502.78,1459.23
20141010,1906.13,1925.63,1936.98,1906.13,21.24,19.11,22.06,18.14,120.05,119.52,120.08,119.32,1505200.00,3870.86,3946.32,3969.48,3870.86,1457.01,1438.03,1465.64,1428.98
20141013,1874.74,1905.65,1912.09,1874.14,24.64,21.16,24.64,20.52,120.78,120.16,121.17,120.05,1526100.00,3807.99,3866.89,3893.65,3807.89,1437.94,1402.93,1453.74,1402.58
20141014,1877.7,1877.11,1898.71,1871.79,22.79,23.77,24.55,21.48,121.57,121.31,121.77,120.68,2045000.00,3810.45,3837.22,3860.04,3801.16,1409.66,1384.71,1417.92,1380.48
20141015,1862.49,1874.18,1874.18,1820.66,26.25,26.36,31.06,24.64,122.53,124.52,127.65,121.84,10398500.00,3785.97,3738.72,3801.42,3700.22,1366.81,1376.5,1380.75,1335.64
20141016,1862.76,1855.95,1876.01,1835.02,25.2,29.26,29.41,24.61,121.75,124.13,124.13,121.44,3975200.00,3765.28,3706.7,3795.08,3704.82,1355.46,1397.67,1409.56,1345.62
20141017,1886.76,1864.91,1898.16,1864.91,21.99,21.68,23.08,20.23,121.07,121.17,121.71,120.49,1410200.00,3815.47,3815.72,3848.98,3791.16,1418.09,1412.34,1436.91,1402.11
20141020,1904.01,1885.62,1905.03,1882.3,18.57,22.11,22.16,18.51,121.51,121.77,121.83,120.95,1410800.00,3870.08,3813.6,3872.36,3804.97,1406.95,1421.56,1421.84,1402.54
20141021,1941.28,1909.38,1942.45,1909.38,16.08,17.72,17.75,16.03,120.54,120.84,121.22,120.53,1504400.00,3971.39,3916.65,3971.39,3908.83,1437.07,1460.7,1463.98,1437.07
20141022,1927.11,1941.29,1949.31,1926.83,17.87,16.06,18.43,15.56,120.67,120.47,120.85,120.22,1723000.00,3949.59,3980.49,3988.4,3947.98,1460.71,1435.92,1472.23,1435.59
20141023,1950.82,1931.02,1961.95,1931.02,16.53,16.07,17.06,15.68,119.6,120.07,120.17,119.07,2205100.00,4012.27,3989.86,4032.22,3984.15,1453.14,1458.02,1469.72,1447.28
20141024,1964.58,1951.59,1965.27,1946.27,16.11,16.43,18.06,16.09,119.72,119.93,120.4,119.47,953600.00,4042.01,4019.84,4045.19,4003.43,1456.18,1454.7,1458.33,1438.37
20141027,1961.63,1962.97,1964.64,1951.37,16.04,17.24,17.87,16.0,119.94,119.89,120.26,119.66,860300.00,4046.01,4031.88,4052.5,4019.23,1434.52,1427.28,1434.52,1412.72
20141028,1985.05,1964.14,1985.05,1964.14,14.39,15.69,15.78,14.39,119.19,119.48,119.65,119.09,1109300.00,4106.63,4063.06,4107.19,4062.21,1439.18,1461.88,1463.32,1429.89
20141029,1982.3,1983.29,1991.4,1969.04,15.15,14.61,16.28,14.19,119.46,118.96,119.82,118.44,1870700.00,4090.56,4091.62,4104.06,4062.49,1478.95,1462.52,1489.16,1449.03
20141030,1994.65,1979.49,1999.4,1974.75,14.52,15.31,15.75,14.07,119.56,120.32,120.45,119.51,1194600.00,4100.64,4074.26,4109.06,4064.45,1458.77,1461.96,1468.81,1446.23
20141031,2018.05,2001.2,2018.19,2001.2,14.03,13.84,14.83,13.72,119.25,119.34,119.7,118.84,1318000.00,4158.21,4168.5,4170.87,4143.2,1463.54,1485.08,1485.28,1450.6
20141103,2017.81,2018.21,2024.46,2013.68,14.73,14.41,14.99,14.23,118.96,118.84,119.15,118.21,2074600.00,4169.28,4160.6,4179.36,4156.79,1484.03,1454.65,1488.34,1451.3
20141104,2012.1,2015.81,2015.98,2001.01,14.89,15.05,15.93,14.83,119.33,119.42,119.9,119.08,713200.00,4156.23,4154.88,4165.05,4126.72,1439.48,1430.35,1441.42,1419.4
20141105,2023.57,2015.29,2023.77,2014.42,14.17,14.15,14.99,14.15,119.16,118.91,119.36,118.82,955100.00,4153.27,4179.23,4179.93,4140.21,1442.92,1448.99,1454.84,1430.74
20141106,2031.21,2023.33,2031.61,2015.86,13.67,14.46,15.08,13.67,118.39,118.6,118.91,118.31,1267600.00,4164.08,4147.31,4165.77,4133.98,1445.99,1460.68,1460.68,1436.73
20141107,2031.92,2032.36,2034.26,2025.07,13.12,13.71,14.16,13.01,119.75,118.73,119.75,118.68,1547400.00,4160.51,4170.46,4171.13,4139.46,1460.69,1473.69,1480.48,1460.69
20141110,2038.26,2032.01,2038.7,2030.17,12.67,13.16,13.25,12.38,118.65,119.58,119.58,118.57,947300.00,4175.94,4162.59,4179.98,4151.48,1483.33,1462.18,1489.45,1458.86
20141111,2039.68,2038.2,2041.28,2035.28,12.92,12.71,13.18,12.6,118.73,118.48,118.81,118.34,477700.00,4187.16,4173.61,4187.31,4165.25,1459.31,1464.01,1468.0,1448.82
20141112,2038.25,2037.75,2040.33,2031.95,13.02,13.76,13.76,12.99,118.63,119.2,119.53,118.45,801300.00,4195.4,4174.47,4199.19,4173.02,1456.95,1450.28,1467.44,1448.21
20141113,2039.33,2039.21,2046.18,2030.44,13.79,13.33,14.31,12.87,118.91,118.7,119.17,118.44,818800.00,4213.48,4202.77,4228.68,4194.33,1443.26,1424.08,1443.26,1410.4
20141114,2039.82,2039.74,2042.22,2035.2,13.31,13.79,14.15,13.31,119.49,118.84,119.59,118.69,910000.00,4224.98,4214.97,4225.18,4198.59,1425.69,1438.33,1439.53,1422.1
20141117,2041.32,2038.29,2043.07,2034.46,13.99,14.7,14.73,13.84,119.19,119.78,119.78,118.88,910700.00,4213.79,4215.29,4225.48,4194.18,1434.64,1427.1,1435.22,1421.97
20141118,2051.8,2041.48,2056.08,2041.48,13.86,13.86,13.99,13.13,119.52,119.32,119.58,119.18,773600.00,4242.19,4215.18,4248.19,4214.32,1429.17,1435.15,1441.53,1422.93
20141119,2048.72,2051.16,2052.14,2040.37,13.96,14.01,14.78,13.83,118.76,118.88,119.58,118.76,1091200.00,4222.66,4233.7,4235.84,4204.16,1439.26,1441.07,1445.59,1425.0
20141120,2052.75,2045.87,2053.84,2040.49,13.58,14.66,15.74,13.58,119.38,119.91,119.95,119.07,1336200.00,4242.09,4204.54,4245.17,4202.36,1441.49,1459.63,1460.44,1441.18
20141121,2063.5,2057.46,2071.46,2056.75,12.9,13.16,13.8,12.9,120.1,119.53,120.16,119.52,861400.00,4251.32,4284.41,4285.27,4237.38,1481.06,1485.83,1497.2,1477.06
20141124,2069.41,2065.07,2070.17,2065.07,12.62,12.92,13.02,12.43,120.2,119.67,120.27,119.55,932900.00,4284.32,4262.09,4285.0,4258.41,1484.09,1475.1,1487.59,1469.72
20141125,2067.03,2070.15,2074.21,2064.75,12.25,12.55,13.02,12.23,121.2,120.37,121.26,120.31,1352900.00,4288.23,4290.68,4302.44,4279.9,1474.38,1450.54,1476.2,1448.88
20141126,2072.83,2067.36,2073.29,2066.62,12.07,12.27,12.4,11.91,121.53,121.64,121.86,121.47,967000.00,4317.99,4291.87,4319.41,4289.51,1450.22,1440.79,1451.54,1438.55
20141128,2067.56,2074.78,2075.76,2065.06,13.33,12.64,13.49,12.36,122.49,122.13,122.67,122.13,828800.00,4337.78,4330.96,4347.09,4326.2,1373.51,1335.89,1373.51,1332.22
20141201,2053.44,2065.78,2065.78,2049.57,14.29,14.16,14.75,13.94,121.5,122.7,122.81,121.46,1683300.00,4287.82,4323.95,4332.55,4274.68,1330.74,1348.55,1350.22,1322.71
20141202,2066.55,2053.77,2068.77,2053.77,12.85,14.1,14.17,12.85,120.32,120.84,120.85,120.29,1235300.00,4305.96,4291.33,4312.91,4283.89,1346.04,1374.15,1384.94,1345.24
20141203,2074.33,2067.45,2076.28,2066.65,12.47,12.75,12.88,12.21,120.79,120.3,120.79,120.14,1092500.00,4312.94,4312.17,4319.02,4287.04,1378.18,1388.49,1397.63,1371.64
20141204,2071.92,2073.64,2077.34,2062.34,12.38,12.7,13.23,12.09,121.8,120.75,121.8,120.64,745600.00,4311.93,4309.48,4327.55,4293.94,1383.67,1383.92,1387.52,1368.59
20141205,2075.37,2072.78,2079.47,2070.81,11.82,12.08,12.28,11.53,121.09,121.6,121.6,120.52,1746800.00,4311.57,4318.28,4324.42,4302.04,1378.69,1363.92,1383.07,1361.42
20141208,2060.31,2074.84,2075.78,2054.27,14.21,13.05,14.67,12.55,122.57,121.42,122.83,121.37,1137200.00,4278.34,4301.27,4320.08,4259.01,1363.92,1308.02,1363.92,1305.14
20141209,2059.82,2056.55,2060.6,2034.17,14.89,16.23,16.68,14.84,123.2,123.6,123.97,122.97,1380600.00,4294.66,4228.2,4297.73,4216.86,1300.4,1312.99,1322.98,1298.06
20141210,2026.14,2058.86,2058.86,2024.26,18.53,15.56,18.92,15.4,124.1,123.18,124.4,123.08,1639300.00,4224.87,4284.5,4297.0,4218.86,1298.57,1269.7,1298.57,1260.65
20141211,2035.33,2027.92,2055.53,2027.92,20.08,17.68,20.13,15.94,124.61,123.74,124.61,123.29,1565200.00,4246.48,4241.69,4296.81,4238.29,1269.19,1266.06,1293.31,1263.97
20141212,2002.33,2030.36,2032.25,2002.33,21.08,20.51,23.06,18.34,126.3,125.48,126.35,125.02,2042800.00,4199.28,4207.61,4254.43,4199.28,1255.23,1241.74,1264.4,1240.97
20141215,1989.63,2005.03,2018.69,1982.26,20.42,19.59,24.83,17.77,126.04,125.65,126.7,125.43,2073700.00,4157.41,4224.17,4236.06,4145.01,1251.67,1224.06,1264.38,1220.93
20141216,1972.74,1986.71,2016.89,1972.56,23.57,23.55,25.2,19.6,127.6,127.38,127.71,126.37,1594400.00,4089.6,4122.23,4190.42,4089.19,1216.47,1242.95,1274.37,1211.24
20141217,2012.89,1973.77,2016.75,1973.77,19.44,23.9,24.61,19.26,126.45,126.93,127.19,125.71,3083800.00,4165.1,4095.75,4175.97,4089.09,1242.95,1302.92,1313.41,1242.95
20141218,2061.23,2018.98,2061.23,2018.98,16.81,17.14,18.51,16.07,124.2,124.94,125.08,124.2,2278900.00,4267.77,4230.36,4267.77,4213.21,1329.5,1325.29,1335.95,1292.28
20141219,2070.65,2061.04,2077.85,2061.03,16.49,16.57,17.2,16.11,125.87,124.58,125.95,124.44,1758800.00,4281.78,4272.75,4300.4,4258.33,1329.12,1367.52,1367.55,1324.21
20141222,2078.54,2069.28,2078.73,2069.28,15.25,16.32,16.88,15.03,126.04,125.45,126.18,125.32,835300.00,4293.68,4271.87,4295.27,4270.54,1359.84,1357.91,1361.75,1344.57
20141223,2082.17,2081.48,2086.73,2079.77,14.8,14.47,15.21,14.32,123.54,125.49,125.6,123.49,1442800.00,4279.3,4308.95,4309.03,4274.51,1361.59,1376.51,1380.98,1357.01
20141224,2081.88,2083.25,2087.56,2081.86,14.37,14.52,14.54,14.01,123.95,123.06,124.06,122.93,623600.00,4283.1,4283.19,4298.87,4281.8,1371.93,1363.84,1372.58,1349.68
20141226,2088.77,2084.3,2092.7,2084.3,14.5,14.6,14.84,14.13,124.41,124.55,124.59,124.03,557900.00,4314.1,4295.72,4322.45,4294.8,1371.03,1366.48,1379.8,1361.78
20141229,2090.57,2087.63,2093.55,2085.75,15.06,16.04,16.14,15.06,125.34,124.91,125.65,124.81,758900.00,4312.65,4309.7,4321.2,4306.67,1366.47,1367.22,1378.48,1361.3
20141230,2080.35,2088.49,2088.49,2079.53,15.92,15.9,16.2,15.48,125.68,126.0,126.21,125.53,894700.00,4282.35,4301.14,4309.13,4277.75,1362.33,1355.85,1364.52,1350.5
20141231,2058.9,2082.11,2085.58,2057.94,19.2,15.91,19.91,15.86,125.92,125.7,126.17,125.65,933800.00,4236.28,4294.88,4307.01,4233.71,1349.97,1348.13,1360.45,1341.3
20150102,2058.2,2058.9,2072.36,2046.04,17.79,17.76,20.14,17.05,127.32,126.3,127.65,126.15,1794500.00,4230.23,4258.6,4276.71,4206.46,1343.23,1349.84,1353.61,1333.37
20150105,2020.58,2054.44,2054.44,2017.34,19.92,19.19,21.29,19.19,129.32,128.03,129.63,127.96,1707000.00,4160.97,4206.55,4210.96,4151.85,1336.74,1287.66,1336.74,1281.91
20150106,2002.61,2022.15,2030.25,1992.44,21.12,20.33,22.9,19.52,131.65,130.69,132.49,130.19,3797600.00,4110.83,4174.78,4176.26,4090.33,1283.7,1269.4,1297.97,1261.26
20150107,2025.9,2005.55,2029.61,2005.55,19.31,20.15,20.72,19.04,131.39,130.7,131.96,130.17,2246700.00,4160.0,4139.85,4169.97,4126.39,1280.86,1279.86,1296.16,1272.63
20150108,2062.14,2030.61,2064.08,2030.61,17.01,17.93,18.09,16.99,129.65,130.35,130.37,129.42,1684400.00,4240.55,4195.49,4247.93,4192.63,1291.9,1313.56,1315.26,1290.26
20150109,2044.81,2063.45,2064.43,2038.33,17.55,16.44,18.42,16.44,131.07,129.2,131.1,129.04,1670800.00,4213.27,4250.98,4253.97,4188.61,1309.55,1302.37,1310.91,1290.05
20150112,2028.26,2046.13,2049.3,2022.58,19.6,18.02,20.44,18.02,131.82,131.01,132.3,130.93,1469500.00,4169.97,4221.52,4223.88,4158.11,1296.12,1261.99,1296.12,1256.8
20150113,2023.03,2031.58,2056.93,2008.25,20.56,18.21,21.58,17.65,131.82,131.35,132.61,131.15,1895600.00,4166.2,4212.99,4252.7,4134.94,1267.96,1255.48,1281.31,1242.84
20150114,2011.27,2018.4,2018.4,1988.44,21.48,22.87,23.34,21.32,132.82,133.72,134.11,132.7,2706900.00,4145.84,4122.08,4165.0,4108.31,1241.87,1254.44,1256.2,1218.75
20150115,1992.67,2013.75,2021.35,1991.47,22.39,21.23,23.31,20.86,134.91,132.85,135.03,132.69,2810300.00,4089.65,4162.11,4169.44,4085.7,1268.67,1243.39,1272.21,1243.09
20150116,2019.42,1992.25,2020.46,1988.12,20.95,22.8,23.43,20.95,133.19,134.31,134.68,133.03,2441400.00,4142.14,4087.88,4143.53,4078.85,1249.0,1281.49,1281.6,1249.0
20150120,2022.55,2020.76,2028.94,2004.49,19.89,20.07,21.37,19.58,134.96,134.13,135.11,134.07,1730700.00,4171.22,4164.43,4181.34,4117.15,1275.13,1280.6,1281.01,1259.15
20150121,2032.12,2020.19,2038.29,2012.04,18.85,20.92,21.28,18.64,133.4,135.2,135.57,132.96,2993800.00,4192.1,4158.13,4211.28,4145.82,1287.4,1307.35,1308.79,1285.7
20150122,2063.15,2034.3,2064.62,2026.38,16.4,17.98,19.23,16.07,132.92,134.0,134.18,132.28,2964100.00,4270.36,4215.0,4274.15,4173.54,1312.28,1320.06,1320.12,1296.83
20150123,2051.82,2062.98,2062.98,2050.54,16.66,16.79,17.09,15.81,134.77,134.22,135.12,134.17,1894300.00,4278.15,4268.53,4292.88,4258.48,1315.09,1319.03,1331.68,1310.22
20150126,2057.09,2050.42,2057.62,2040.97,15.52,16.96,17.43,15.52,134.36,134.84,135.19,134.05,1542600.00,4275.72,4271.1,4282.48,4254.47,1321.13,1338.09,1341.17,1312.05
20150127,2029.55,2047.86,2047.86,2019.91,17.22,17.6,18.41,16.67,134.57,135.75,136.13,134.16,1648700.00,4165.5,4200.88,4209.41,4151.15,1328.57,1335.51,1342.43,1321.0
20150128,2002.16,2032.34,2042.49,2001.49,20.44,16.97,20.44,16.92,136.77,134.75,137.41,134.7,3492700.00,4140.38,4233.74,4235.15,4140.38,1329.04,1288.05,1329.04,1286.22
20150129,2021.25,2002.45,2024.64,1989.18,18.76,20.46,21.56,18.66,135.87,136.12,136.66,135.47,2469000.00,4181.35,4134.52,4189.54,4103.71,1293.27,1294.93,1301.67,1268.45
20150130,1994.99,2019.35,2023.32,1993.38,20.97,20.23,22.18,19.24,138.28,137.77,138.5,137.2,4185000.00,4148.43,4178.62,4210.85,4144.03,1287.69,1303.99,1317.75,1273.31
20150202,2020.85,1996.67,2021.66,1980.9,19.43,20.89,22.81,19.35,137.48,136.7,137.92,136.66,2925200.00,4188.59,4162.2,4189.09,4094.73,1317.84,1342.98,1342.98,1313.38
20150203,2050.03,2022.71,2050.3,2022.71,17.33,18.41,18.89,17.2,134.57,135.65,135.77,134.37,2975700.00,4229.15,4201.94,4229.15,4174.23,1362.56,1386.61,1390.05,1362.56
20150204,2041.51,2048.86,2054.74,2036.72,18.33,17.82,18.38,16.82,134.8,133.45,134.98,133.13,2674900.00,4221.2,4202.43,4248.84,4198.74,1367.87,1363.61,1376.62,1352.68
20150205,2062.52,2043.45,2063.55,2043.45,16.85,17.29,17.43,16.67,133.32,134.05,134.22,133.11,2037800.00,4256.18,4229.62,4258.0,4220.17,1368.38,1379.5,1386.15,1366.13
20150206,2055.47,2062.28,2072.4,2049.97,17.29,16.29,18.74,16.06,130.96,132.09,132.35,130.59,3148000.00,4228.68,4259.98,4271.28,4214.89,1380.61,1372.33,1385.82,1366.58
20150209,2046.74,2053.47,2056.16,2041.88,18.55,19.16,19.28,18.21,130.75,131.97,131.97,130.75,1506500.00,4216.09,4209.81,4235.24,4206.76,1376.06,1379.88,1392.0,1376.06
20150210,2068.59,2049.38,2070.86,2048.62,17.23,17.72,18.36,16.97,129.71,130.13,130.46,129.44,1662600.00,4281.15,4240.04,4286.43,4232.99,1379.45,1376.63,1379.45,1352.74
20150211,2068.53,2068.55,2073.48,2057.99,16.96,17.43,17.81,16.82,129.95,129.7,130.27,128.97,1524000.00,4297.28,4284.76,4305.35,4277.65,1363.16,1365.2,1369.28,1351.36
20150212,2088.48,2069.98,2088.53,2069.98,15.34,16.39,16.47,15.28,129.52,129.66,130.54,129.45,2336800.00,4347.97,4321.41,4347.97,4317.98,1376.48,1388.51,1392.32,1374.46
20150213,2096.99,2088.78,2097.03,2086.7,14.69,15.11,15.64,14.69,128.19,129.51,129.51,128.1,2050500.00,4384.03,4359.78,4384.03,4351.02,1397.39,1415.13,1415.64,1397.39
20150217,2100.34,2096.47,2101.3,2089.8,15.8,15.86,16.33,15.53,126.26,127.74,127.93,125.93,3436300.00,4385.34,4379.32,4387.32,4370.63,1410.77,1416.12,1420.17,1400.76
20150218,2099.68,2099.16,2100.23,2092.15,15.45,16.74,16.74,15.44,127.01,126.82,127.74,126.48,3838100.00,4390.91,4378.73,4393.19,4374.23,1416.12,1404.62,1416.12,1400.2
20150219,2097.45,2099.25,2102.13,2090.79,15.29,16.11,16.22,15.1,126.17,126.82,127.44,126.17,1826400.00,4411.86,4388.92,4415.79,4388.44,1372.77,1391.41,1398.76,1364.99
20150220,2110.3,2097.65,2110.61,2085.44,14.3,15.73,16.29,14.27,126.54,127.05,128.01,126.0,2882000.00,4443.06,4406.75,4444.62,4397.63,1389.76,1388.96,1395.13,1378.01
20150223,2109.66,2109.83,2110.05,2103.0,14.56,15.05,15.48,14.49,127.99,127.19,128.17,127.17,1459100.00,4449.49,4441.26,4449.49,4430.86,1380.16,1387.82,1397.78,1373.77
20150224,2115.48,2109.1,2117.94,2105.87,13.69,14.5,14.63,13.53,129.67,127.65,129.79,127.18,3243300.00,4451.03,4442.13,4455.52,4428.82,1391.22,1393.89,1397.43,1385.51
20150225,2113.86,2115.3,2119.59,2109.89,13.84,13.64,14.06,12.86,130.23,129.46,130.38,129.08,1798500.00,4440.59,4441.08,4461.11,4429.9,1392.21,1397.13,1399.39,1388.21
20150226,2110.74,2113.91,2113.91,2103.76,13.91,13.55,14.57,13.55,128.45,129.7,130.29,128.4,2578400.00,4462.27,4443.55,4463.81,4430.79,1385.96,1382.09,1389.33,1375.85
20150227,2104.5,2110.88,2112.74,2103.75,13.34,14.07,14.17,13.29,129.53,129.02,129.62,128.28,2079600.00,4440.67,4459.86,4464.31,4435.66,1385.97,1376.31,1388.54,1376.05
20150302,2117.39,2105.23,2117.52,2104.5,13.04,13.9,13.9,12.87,126.87,129.0,129.07,126.78,2251900.00,4483.05,4452.8,4483.97,4450.86,1370.94,1354.15,1370.94,1345.9
