DATE,CLOSESPX,OPENSPX,HIGHSPX,LOWSPX,CLOSEVIX,OPENVIX,HIGHVIX,LOWVIX,CLOSETLT,OPENTLT,HIGHTLT,LOWTLT,VOLTLT,PRICE,DIX,GEX,ADJCLOSESPX,VOLUMESPX
20180420,2670.14,2692.56,2693.94,2660.61,16.88,16.16,17.5,15.19,118.46,118.87,119.12,118.44,1565395.0,2670.15,0.4310340187243408,1576649965.66,2670.139893,3428260000
20180423,2670.29,2675.4,2682.86,2657.99,16.34,17.29,17.56,15.79,118.49,118.29,118.61,118.08,1555645.0,2670.28,0.4201430824298045,1514516029.805,2670.290039,3030390000
20180424,2634.56,2680.8,2683.55,2617.32,18.02,16.16,19.66,15.37,117.95,118.21,118.45,117.77,1899700.0,2634.57,0.4491219815767364,504608616.71,2634.560059,3716020000
20180425,2639.4,2634.92,2645.3,2612.67,17.84,18.14,19.84,17.75,117.16,117.43,117.64,116.94,1206897.0,2639.36,0.4522125967746486,650553973.24,2639.399902,3563680000
20180426,2666.94,2651.65,2676.48,2647.16,16.24,18.07,18.12,16.24,117.98,117.73,118.12,117.59,988754.0,2667.12,0.4324412867443539,1950646322.1725,2666.939941,3690920000
20180427,2669.91,2675.47,2677.35,2659.01,15.41,16.22,16.77,15.25,118.89,118.47,118.95,118.47,1114845.0,2669.94,0.4148471358838,1956197495.505,2669.909912,3234510000
20180430,2648.05,2675.05,2682.92,2648.05,15.93,15.39,16.35,15.13,119.1,119.08,119.55,118.94,1655377.0,2648.07,0.4266868799132368,1346647655.89,2648.050049,3749510000
20180501,2654.8,2643.64,2655.27,2625.41,15.49,15.78,16.82,15.42,118.41,118.77,118.83,118.23,1499552.0,2654.7,0.4302565603439968,1850593837.56,2654.800049,3562820000
20180502,2635.67,2654.24,2660.87,2631.7,15.97,15.48,15.97,14.75,118.28,118.64,118.86,118.27,758392.0,2635.66,0.418075285692821,1581836989.93,2635.669922,4047020000
20180503,2629.73,2628.08,2637.14,2594.62,15.9,15.78,18.66,15.43,118.81,118.85,119.29,118.69,1195859.0,2629.74,0.4224796018345353,1412590884.09,2629.72998,3867530000
20180504,2663.42,2621.45,2670.93,2615.32,14.77,15.94,16.92,10.91,118.99,119.23,119.23,118.49,826368.0,2663.47,0.4233007668862459,2384530565.08,2663.419922,3335260000
20180507,2672.63,2669.36,2683.35,2664.7,14.75,15.32,15.52,14.51,118.8,118.96,119.01,118.73,566925.0,2672.6,0.4202944534642835,3145903981.87,2672.629883,3266810000
20180508,2671.92,2670.26,2676.34,2655.2,14.71,14.53,15.56,14.52,118.69,118.55,119.0,118.31,817835.0,2671.92,0.4276686562118553,3196530055.22,2671.919922,3745100000
20180509,2697.79,2678.12,2701.27,2674.14,13.42,14.54,14.63,13.38,117.98,118.11,118.41,117.98,1603090.0,2697.79,0.413022317879179,4715828884.73,2697.790039,3913650000
20180510,2723.07,2705.02,2726.11,2704.54,13.23,13.36,13.63,12.92,118.93,118.55,118.98,118.35,1361857.0,2723.05,0.4266558337470744,5561937365.32,2723.070068,3380640000
20180511,2727.72,2722.7,2732.86,2717.45,12.65,13.22,13.44,12.65,119.23,119.32,119.36,118.82,956521.0,2727.73,0.416560064858829,4425220746.24,2727.719971,2874850000
20180514,2730.13,2733.37,2742.1,2725.47,12.93,12.95,13.28,12.81,118.6,118.8,118.99,118.59,1108874.0,2730.37,0.4306810565971546,4754646369.36,2730.129883,2994360000
20180515,2711.45,2718.59,2718.59,2701.91,14.63,13.13,15.01,12.5,117.25,117.56,117.58,116.7,2929668.0,2711.47,0.442138768990568,3331060808.42,2711.449951,3291190000
20180516,2722.46,2712.62,2727.76,2712.17,13.42,14.38,14.91,13.21,116.8,117.42,117.53,116.79,1278080.0,2722.48,0.4229957279386879,4245402572.0648,2722.459961,3248480000
20180517,2720.13,2719.71,2731.96,2711.36,13.43,13.54,13.86,12.65,116.21,116.62,116.82,116.09,1827617.0,2720.12,0.4442721358397097,3594238409.76,2720.129883,3478150000
20180518,2712.97,2717.35,2719.5,2709.18,13.42,13.18,13.87,13.06,117.21,116.51,117.29,116.51,1759917.0,2713.02,0.4268421301363223,2151459414.28,2712.969971,3383270000
20180521,2733.01,2725.95,2739.19,2725.7,13.08,13.44,13.59,12.78,117.27,117.13,117.37,116.96,911356.0,2733.03,0.4265603135310021,3062676879.5,2733.01001,3053480000
20180522,2724.44,2738.34,2742.24,2721.88,13.22,13.03,13.42,12.77,117.09,117.31,117.35,116.86,1168076.0,2724.5,0.4322326177045915,2812965624.015,2724.439941,3384140000
20180523,2733.29,2713.98,2733.33,2709.54,12.58,13.5,14.6,12.49,117.94,117.77,118.11,117.67,1779630.0,2733.28,0.4391368304777744,3876081266.97,2733.290039,3333160000
20180524,2727.76,2730.94,2731.97,2707.38,12.53,12.73,14.24,12.53,118.88,118.7,119.05,118.65,1670968.0,2727.79,0.4494906139964896,4045804067.8,2727.76001,3285750000
20180525,2721.33,2723.6,2727.36,2714.99,13.22,12.44,13.52,12.29,119.62,119.56,119.83,119.47,2254309.0,2721.3,0.4302073640991877,3155602060.7,2721.330078,3015260000
